Recommendation details for the first 50 users and their top 20 recommendations using 30 features and their full rating profile				
userId	movieId	popularity	avgRating	title
45999	[122904]	[12809]	[ 3.8574]	['Deadpool (2016)']
45999	[159817]	[1326]	[ 4.44834]	['Planet Earth (2006)']
45999	[66616]	[45]	[ 4.44444]	"[""Monty Python's Flying Circus (1969)""]"
45999	[6874]	[35384]	[ 3.85615]	['Kill Bill: Vol. 1 (2003)']
45999	[174053]	[995]	[ 4.35427]	['Black Mirror: White Christmas (2014)']
45999	[168252]	[4984]	[ 3.89908]	['Logan (2017)']
45999	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
45999	[58559]	[44347]	[ 4.17447]	['Dark Knight, The (2008)']
46629	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
46629	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
46629	[48708]	[27]	[ 4.22222]	['Firefly (2002)']
46629	[175315]	[9]	[ 4.16667]	['The Adventures of Prince Florisel (1979)']
46629	[86055]	[10]	[ 4.1]	['Foster Brothers, The (S\xc3\xbct kardesler) (1976)']
46629	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
46629	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
46629	[177601]	[8]	[ 4.125]	['Western (2017)']
46629	[158611]	[6]	[ 4.41667]	['The Weight of Chains (2010)']
46629	[102323]	[6]	[ 4.41667]	"[""Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)""]"
46629	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
46629	[104119]	[6]	[ 4.5]	['Forsyte Saga, The (1967)']
46629	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
46629	[8111]	[3]	[ 5.]	['Into the Woods']
46629	[136892]	[3]	[ 4.66667]	['Dreams with Sharp Teeth (2008)']
46629	[88570]	[13]	[ 4.30769]	['Welfare (1975)']
46629	[95837]	[7]	[ 4.21429]	"[""Child's Christmas in Wales, A (1987)""]"
46629	[91007]	[5]	[ 4.5]	['I Want to Be a Soldier (2011)']
47230	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
47230	[125698]	[5]	[ 3.8]	['Drive (2002)']
47230	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
47230	[48708]	[27]	[ 4.22222]	['Firefly (2002)']
47230	[126086]	[20]	[ 3.725]	['Norm MacDonald: Me Doing Standup (2011)']
47230	[182657]	[1]	[ 5.]	['Pale (2016)']
47230	[158611]	[6]	[ 4.41667]	['The Weight of Chains (2010)']
47230	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
47230	[156587]	[5]	[ 4.1]	['Hate Story (2012)']
47230	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
47230	[8111]	[3]	[ 5.]	['Into the Woods']
47230	[102323]	[6]	[ 4.41667]	"[""Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)""]"
47230	[79348]	[9]	[ 3.83333]	['Pearl Jam: Immagine in Cornice - Live in Italy 2006 (2007)']
47230	[104119]	[6]	[ 4.5]	['Forsyte Saga, The (1967)']
47230	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47230	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
47230	[136892]	[3]	[ 4.66667]	['Dreams with Sharp Teeth (2008)']
47230	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
47230	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
47230	[91007]	[5]	[ 4.5]	['I Want to Be a Soldier (2011)']
47701	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
47701	[171011]	[812]	[ 4.47968]	['Planet Earth II (2016)']
47701	[48708]	[27]	[ 4.22222]	['Firefly (2002)']
47701	[174053]	[995]	[ 4.35427]	['Black Mirror: White Christmas (2014)']
47701	[172591]	[372]	[ 4.34946]	['The Godfather Trilogy: 1972-1990 (1992)']
47701	[171495]	[137]	[ 4.35401]	['Cosmos']
47701	[159817]	[1326]	[ 4.44834]	['Planet Earth (2006)']
47701	[163809]	[356]	[ 4.26404]	['Over the Garden Wall (2013)']
47701	[170705]	[922]	[ 4.39371]	['Band of Brothers (2001)']
47701	[5618]	[23021]	[ 4.20733]	['Spirited Away (Sen to Chihiro no kamikakushi) (2001)']
47701	[2019]	[14541]	[ 4.25476]	['Seven Samurai (Shichinin no samurai) (1954)']
47701	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
47701	[77366]	[35]	[ 4.24286]	['Deadwood (TV) (2004)']
47701	[142871]	[15]	[ 4.4]	['O P\xc3\xa1tio das Cantigas (1942)']
47701	[66616]	[45]	[ 4.44444]	"[""Monty Python's Flying Circus (1969)""]"
47701	[142115]	[403]	[ 4.20471]	['The Blue Planet (2001)']
47701	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47701	[1203]	[17852]	[ 4.23684]	['12 Angry Men (1957)']
47701	[858]	[60588]	[ 4.33303]	['Godfather, The (1972)']
47701	[318]	[97404]	[ 4.42478]	['Shawshank Redemption, The (1994)']
47944	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
47944	[92259]	[13383]	[ 4.12781]	['Intouchables (2011)']
47944	[174053]	[995]	[ 4.35427]	['Black Mirror: White Christmas (2014)']
47944	[171495]	[137]	[ 4.35401]	['Cosmos']
47944	[86504]	[1804]	[ 4.12639]	['Voices from the List (2004)']
47944	[173673]	[16]	[ 3.96875]	['The Foundling (1939)']
47944	[3147]	[32927]	[ 4.02457]	['Green Mile, The (1999)']
47944	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
47944	[109487]	[22731]	[ 4.09192]	['Interstellar (2014)']
47944	[169906]	[246]	[ 4.0935]	['The Night Of (2016)']
47944	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
47944	[2324]	[26858]	[ 4.1641]	['Life Is Beautiful (La Vita \xc3\xa8 bella) (1997)']
47944	[102323]	[6]	[ 4.41667]	"[""Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)""]"
47944	[104119]	[6]	[ 4.5]	['Forsyte Saga, The (1967)']
47944	[176601]	[162]	[ 4.24691]	['Black Mirror']
47944	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47944	[8111]	[3]	[ 5.]	['Into the Woods']
47944	[88570]	[13]	[ 4.30769]	['Welfare (1975)']
47944	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
47944	[91007]	[5]	[ 4.5]	['I Want to Be a Soldier (2011)']
47993	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
47993	[171011]	[812]	[ 4.47968]	['Planet Earth II (2016)']
47993	[356]	[96639]	[ 4.05654]	['Forrest Gump (1994)']
47993	[1221]	[38676]	[ 4.26277]	['Godfather: Part II, The (1974)']
47993	[171495]	[137]	[ 4.35401]	['Cosmos']
47993	[86504]	[1804]	[ 4.12639]	['Voices from the List (2004)']
47993	[159817]	[1326]	[ 4.44834]	['Planet Earth (2006)']
47993	[77658]	[1800]	[ 4.19056]	['Cosmos (1980)']
47993	[7502]	[8507]	[ 4.2033]	['Band of Brothers (2001)']
47993	[527]	[71214]	[ 4.25779]	"[""Schindler's List (1993)""]"
47993	[93040]	[426]	[ 4.07629]	['Civil War, The (1990)']
47993	[170705]	[922]	[ 4.39371]	['Band of Brothers (2001)']
47993	[1203]	[17852]	[ 4.23684]	['12 Angry Men (1957)']
47993	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
47993	[127098]	[1274]	[ 3.95565]	['Louis C.K.: Live at The Comedy Store (2015)']
47993	[77366]	[35]	[ 4.24286]	['Deadwood (TV) (2004)']
47993	[953]	[17750]	[ 4.01755]	"[""It's a Wonderful Life (1946)""]"
47993	[858]	[60588]	[ 4.33303]	['Godfather, The (1972)']
47993	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47993	[318]	[97404]	[ 4.42478]	['Shawshank Redemption, The (1994)']
48351	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
48351	[56548]	[3]	[ 4.66667]	['All Passion Spent (1986)']
48351	[175315]	[9]	[ 4.16667]	['The Adventures of Prince Florisel (1979)']
48351	[86055]	[10]	[ 4.1]	['Foster Brothers, The (S\xc3\xbct kardesler) (1976)']
48351	[128874]	[4]	[ 4.375]	['The Moromete Family (1987)']
48351	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
48351	[8111]	[3]	[ 5.]	['Into the Woods']
48351	[177601]	[8]	[ 4.125]	['Western (2017)']
48351	[158611]	[6]	[ 4.41667]	['The Weight of Chains (2010)']
48351	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
48351	[77366]	[35]	[ 4.24286]	['Deadwood (TV) (2004)']
48351	[104119]	[6]	[ 4.5]	['Forsyte Saga, The (1967)']
48351	[153364]	[4]	[ 4.625]	['Natsamrat (2016)']
48351	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
48351	[88570]	[13]	[ 4.30769]	['Welfare (1975)']
48351	[95837]	[7]	[ 4.21429]	"[""Child's Christmas in Wales, A (1987)""]"
48351	[91007]	[5]	[ 4.5]	['I Want to Be a Soldier (2011)']
48934	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
48934	[26082]	[676]	[ 4.13683]	['Harakiri (Seppuku) (1962)']
48934	[171011]	[812]	[ 4.47968]	['Planet Earth II (2016)']
48934	[171495]	[137]	[ 4.35401]	['Cosmos']
48934	[159817]	[1326]	[ 4.44834]	['Planet Earth (2006)']
48934	[2571]	[84014]	[ 4.14977]	['Matrix, The (1999)']
48934	[26003]	[461]	[ 4.00434]	['Night and Fog (Nuit et brouillard) (1955)']
48934	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
48934	[8111]	[3]	[ 5.]	['Into the Woods']
48934	[93040]	[426]	[ 4.07629]	['Civil War, The (1990)']
48934	[170705]	[922]	[ 4.39371]	['Band of Brothers (2001)']
48934	[86055]	[10]	[ 4.1]	['Foster Brothers, The (S\xc3\xbct kardesler) (1976)']
48934	[2019]	[14541]	[ 4.25476]	['Seven Samurai (Shichinin no samurai) (1954)']
48934	[102323]	[6]	[ 4.41667]	"[""Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)""]"
48934	[104119]	[6]	[ 4.5]	['Forsyte Saga, The (1967)']
48934	[66616]	[45]	[ 4.44444]	"[""Monty Python's Flying Circus (1969)""]"
48934	[176601]	[162]	[ 4.24691]	['Black Mirror']
48934	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
48934	[88570]	[13]	[ 4.30769]	['Welfare (1975)']
48934	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
49212	[26528]	[703]	[ 3.93172]	['Anne of Green Gables (1985)']
49212	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
49212	[7153]	[56939]	[ 4.10403]	['Lord of the Rings: The Return of the King, The (2003)']
49212	[48708]	[27]	[ 4.22222]	['Firefly (2002)']
49212	[171749]	[104]	[ 4.03365]	['Death Note: Desu n\xc3\xb4to (2006\xe2\x80\x932007)']
49212	[76093]	[13761]	[ 3.9205]	['How to Train Your Dragon (2010)']
49212	[2762]	[52064]	[ 4.0164]	['Sixth Sense, The (1999)']
49212	[74282]	[340]	[ 3.91176]	['Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)']
49212	[1035]	[17115]	[ 3.80161]	['Sound of Music, The (1965)']
49212	[364]	[47180]	[ 3.81128]	['Lion King, The (1994)']
49212	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
49212	[170705]	[922]	[ 4.39371]	['Band of Brothers (2001)']
49212	[4306]	[46570]	[ 3.7732]	['Shrek (2001)']
49212	[595]	[42323]	[ 3.67951]	['Beauty and the Beast (1991)']
49212	[79348]	[9]	[ 3.83333]	['Pearl Jam: Immagine in Cornice - Live in Italy 2006 (2007)']
49212	[7669]	[2909]	[ 3.97078]	['Pride and Prejudice (1995)']
49212	[69849]	[517]	[ 3.85397]	['Roots (1977)']
49212	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
49212	[88125]	[13086]	[ 3.91032]	['Harry Potter and the Deathly Hallows: Part 2 (2011)']
49212	[318]	[97404]	[ 4.42478]	['Shawshank Redemption, The (1994)']
49796	[5952]	[56326]	[ 4.07519]	['Lord of the Rings: The Two Towers, The (2002)']
49796	[4993]	[61476]	[ 4.09843]	['Lord of the Rings: The Fellowship of the Ring, The (2001)']
49796	[77366]	[35]	[ 4.24286]	['Deadwood (TV) (2004)']
49796	[260]	[81442]	[ 4.12178]	['Star Wars: Episode IV - A New Hope (1977)']
49796	[104069]	[914]	[ 3.97702]	['Louis C.K.: Oh My God (2013)']
49796	[7153]	[56939]	[ 4.10403]	['Lord of the Rings: The Return of the King, The (2003)']
49796	[86504]	[1804]	[ 4.12639]	['Voices from the List (2004)']
49796	[86345]	[1839]	[ 4.00326]	['Louis C.K.: Hilarious (2010)']
49796	[86347]	[1484]	[ 3.9936]	['Louis C.K.: Chewed Up (2008)']
49796	[102217]	[156]	[ 3.84295]	['Bill Hicks: Revelations (1993)']
49796	[120815]	[55]	[ 3.66364]	['Patton Oswalt: Werewolves and Lollipops (2007)']
49796	[78160]	[283]	[ 3.72615]	['Ricky Gervais Live: Animals (2003)']
49796	[170705]	[922]	[ 4.39371]	['Band of Brothers (2001)']
49796	[7502]	[8507]	[ 4.2033]	['Band of Brothers (2001)']
49796	[1198]	[63203]	[ 4.12135]	[ 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']
49796	[66934]	[4739]	[ 3.96128]	"[""Dr. Horrible's Sing-Along Blog (2008)""]"
49796	[92535]	[1812]	[ 3.96937]	['Louis C.K.: Live at the Beacon Theater (2011)']
49796	[858]	[60588]	[ 4.33303]	['Godfather, The (1972)']
49796	[86237]	[49]	[ 3.68367]	['Connections (1978)']
49796	[86377]	[1861]	[ 3.98442]	['Louis C.K.: Shameless (2007)']
50330	[122882]	[12788]	[ 3.83031]	['Mad Max: Fury Road (2015)']
50330	[171011]	[812]	[ 4.47968]	['Planet Earth II (2016)']
50330	[260]	[81442]	[ 4.12178]	['Star Wars: Episode IV - A New Hope (1977)']
50330	[122886]	[12563]	[ 3.801]	['Star Wars: Episode VII - The Force Awakens (2015)']
50330	[2918]	[29188]	[ 3.92202]	"[""Ferris Bueller's Day Off (1986)""]"
50330	[296]	[92022]	[ 4.17327]	['Pulp Fiction (1994)']
50330	[1036]	[40116]	[ 3.93]	['Die Hard (1988)']
50330	[3210]	[9808]	[ 3.63815]	['Fast Times at Ridgemont High (1982)']
50330	[2571]	[84014]	[ 4.14977]	['Matrix, The (1999)']
50330	[1196]	[65498]	[ 4.13449]	['Star Wars: Episode V - The Empire Strikes Back (1980)']
50330	[1517]	[26727]	[ 3.399]	['Austin Powers: International Man of Mystery (1997)']
50330	[7438]	[29781]	[ 3.8221]	['Kill Bill: Vol. 2 (2004)']
50330	[3421]	[13203]	[ 3.78611]	['Animal House (1978)']
50330	[170705]	[922]	[ 4.39371]	['Band of Brothers (2001)']
50330	[78499]	[14701]	[ 3.87076]	['Toy Story 3 (2010)']
50330	[1198]	[63203]	[ 4.12135]	[ 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']
50330	[77366]	[35]	[ 4.24286]	['Deadwood (TV) (2004)']
50330	[6874]	[35384]	[ 3.85615]	['Kill Bill: Vol. 1 (2003)']
50330	[3996]	[31129]	[ 3.85549]	['Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)']
50330	[858]	[60588]	[ 4.33303]	['Godfather, The (1972)']
51444	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
51444	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
51444	[171495]	[137]	[ 4.35401]	['Cosmos']
51444	[86055]	[10]	[ 4.1]	['Foster Brothers, The (S\xc3\xbct kardesler) (1976)']
51444	[88570]	[13]	[ 4.30769]	['Welfare (1975)']
51444	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
51444	[8111]	[3]	[ 5.]	['Into the Woods']
51444	[177601]	[8]	[ 4.125]	['Western (2017)']
51444	[102323]	[6]	[ 4.41667]	"[""Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)""]"
51444	[95837]	[7]	[ 4.21429]	"[""Child's Christmas in Wales, A (1987)""]"
51444	[143422]	[2]	[ 5.]	['2 (2007)']
51444	[104119]	[6]	[ 4.5]	['Forsyte Saga, The (1967)']
51444	[176601]	[162]	[ 4.24691]	['Black Mirror']
51444	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
51444	[158611]	[6]	[ 4.41667]	['The Weight of Chains (2010)']
51444	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
51444	[318]	[97404]	[ 4.42478]	['Shawshank Redemption, The (1994)']
51444	[91007]	[5]	[ 4.5]	['I Want to Be a Soldier (2011)']
51875	[4873]	[3996]	[ 3.84747]	['Waking Life (2001)']
51875	[4422]	[804]	[ 3.9658]	['Cries and Whispers (Viskningar och rop) (1972)']
51875	[26150]	[942]	[ 4.05096]	['Andrei Rublev (Andrey Rublyov) (1969)']
51875	[6918]	[394]	[ 4.03807]	['Unvanquished, The (Aparajito) (1957)']
51875	[2920]	[1156]	[ 4.12197]	['Children of Paradise (Les enfants du paradis) (1945)']
51875	[668]	[900]	[ 4.10444]	['Song of the Little Road (Pather Panchali) (1955)']
51875	[47404]	[255]	[ 3.83137]	['Mind Game (2004)']
51875	[6985]	[1027]	[ 3.99513]	"[""Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)""]"
51875	[7438]	[29781]	[ 3.8221]	['Kill Bill: Vol. 2 (2004)']
51875	[2351]	[1387]	[ 4.10707]	['Nights of Cabiria (Notti di Cabiria, Le) (1957)']
51875	[4848]	[12940]	[ 3.82438]	['Mulholland Drive (2001)']
51875	[27366]	[172]	[ 3.90407]	['Werckmeister Harmonies (Werckmeister harm\xc3\xb3ni\xc3\xa1k) (2000)']
51875	[2931]	[487]	[ 4.0308]	['Time of the Gypsies (Dom za vesanje) (1989)']
51875	[670]	[829]	[ 4.11701]	['World of Apu, The (Apur Sansar) (1959)']
51875	[26326]	[669]	[ 3.95441]	['Holy Mountain, The (Monta\xc3\xb1a sagrada, La) (1973)']
51875	[3415]	[816]	[ 4.01961]	['Mirror, The (Zerkalo) (1975)']
51875	[6874]	[35384]	[ 3.85615]	['Kill Bill: Vol. 1 (2003)']
51875	[3676]	[3487]	[ 3.63178]	['Eraserhead (1977)']
51875	[57502]	[260]	[ 3.83077]	['Cat Soup (Nekojiru-so) (2001)']
51875	[1237]	[5476]	[ 4.08829]	['Seventh Seal, The (Sjunde inseglet, Det) (1957)']
51890	[1248]	[5319]	[ 4.15163]	['Touch of Evil (1958)']
51890	[26171]	[418]	[ 3.90789]	['Play Time (a.k.a. Playtime) (1967)']
51890	[2066]	[1278]	[ 4.08059]	['Out of the Past (1947)']
51890	[1251]	[3792]	[ 4.02637]	['8 1/2 (8\xc2\xbd) (1963)']
51890	[1284]	[6457]	[ 4.1599]	['Big Sleep, The (1946)']
51890	[1252]	[19033]	[ 4.15231]	['Chinatown (1974)']
51890	[27366]	[172]	[ 3.90407]	['Werckmeister Harmonies (Werckmeister harm\xc3\xb3ni\xc3\xa1k) (2000)']
51890	[2935]	[1553]	[ 4.09015]	['Lady Eve, The (1941)']
51890	[8620]	[629]	[ 3.9841]	['Exterminating Angel, The (\xc3\x81ngel exterminador, El) (1962)']
51890	[25805]	[354]	[ 3.90395]	"[""Atalante, L' (1934)""]"
51890	[26094]	[336]	[ 3.98363]	"[""Eclisse, L' (Eclipse) (1962)""]"
51890	[1572]	[758]	[ 3.83575]	['Contempt (M\xc3\xa9pris, Le) (1963)']
51890	[7762]	[677]	[ 3.9291]	['Tinker, Tailor, Soldier, Spy (1979)']
51890	[8195]	[626]	[ 3.9393]	"[""Avventura, L' (Adventure, The) (1960)""]"
51890	[3415]	[816]	[ 4.01961]	['Mirror, The (Zerkalo) (1975)']
51890	[2937]	[947]	[ 4.05755]	['Palm Beach Story, The (1942)']
51890	[7013]	[1901]	[ 4.00658]	['Night of the Hunter, The (1955)']
51890	[2395]	[16743]	[ 3.8376]	['Rushmore (1998)']
51890	[1212]	[7947]	[ 4.20404]	['Third Man, The (1949)']
51890	[6783]	[914]	[ 4.01586]	['Rules of the Game, The (La r\xc3\xa8gle du jeu) (1939)']
51939	[105250]	[207]	[ 4.07729]	['Century of the Self, The (2002)']
51939	[26171]	[418]	[ 3.90789]	['Play Time (a.k.a. Playtime) (1967)']
51939	[1284]	[6457]	[ 4.1599]	['Big Sleep, The (1946)']
51939	[8785]	[170]	[ 3.97059]	['Early Summer (Bakush\xc3\xbb) (1951)']
51939	[1256]	[6302]	[ 4.08394]	['Duck Soup (1933)']
51939	[7215]	[1063]	[ 4.01364]	['To Have and Have Not (1944)']
51939	[8620]	[629]	[ 3.9841]	['Exterminating Angel, The (\xc3\x81ngel exterminador, El) (1962)']
51939	[898]	[7818]	[ 4.11051]	['Philadelphia Story, The (1940)']
51939	[3022]	[2687]	[ 4.10123]	['General, The (1926)']
51939	[120815]	[55]	[ 3.66364]	['Patton Oswalt: Werewolves and Lollipops (2007)']
51939	[142608]	[17]	[ 4.26471]	['A Song of Lisbon (1933)']
51939	[913]	[14569]	[ 4.1324]	['Maltese Falcon, The (1941)']
51939	[2019]	[14541]	[ 4.25476]	['Seven Samurai (Shichinin no samurai) (1954)']
51939	[162414]	[1654]	[ 3.80381]	['Moonlight']
51939	[950]	[3698]	[ 4.1517]	['Thin Man, The (1934)']
51939	[116855]	[224]	[ 3.8125]	['The Way He Looks (2014)']
51939	[2937]	[947]	[ 4.05755]	['Palm Beach Story, The (1942)']
51939	[25954]	[277]	[ 3.98195]	['Orpheus (Orph\xc3\xa9e) (1950)']
51939	[86237]	[49]	[ 3.68367]	['Connections (1978)']
51939	[3134]	[1822]	[ 4.13172]	['Grand Illusion (La grande illusion) (1937)']
51966	[163809]	[356]	[ 4.26404]	['Over the Garden Wall (2013)']
51966	[142608]	[17]	[ 4.26471]	['A Song of Lisbon (1933)']
51966	[93988]	[388]	[ 4.0116]	['North & South (2004)']
51966	[134849]	[222]	[ 3.98198]	['Duck Amuck (1953)']
51966	[745]	[13857]	[ 4.1098]	['Wallace & Gromit: A Close Shave (1995)']
51966	[1223]	[9201]	[ 4.00533]	['Grand Day Out with Wallace and Gromit, A (1989)']
51966	[4973]	[36941]	[ 4.11813]	"[""Amelie (Fabuleux destin d'Am\xc3\xa9lie Poulain, Le) (2001)""]"
51966	[137904]	[85]	[ 3.95294]	['I, Claudius (1976)']
51966	[6669]	[1542]	[ 4.10862]	['Ikiru (1952)']
51966	[720]	[9670]	[ 4.03557]	['Wallace & Gromit: The Best of Aardman Animation (1996)']
51966	[32657]	[308]	[ 3.98701]	"[""Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)""]"
51966	[5618]	[23021]	[ 4.20733]	['Spirited Away (Sen to Chihiro no kamikakushi) (2001)']
51966	[1537]	[4648]	[ 3.87274]	['Shall We Dance? (Shall We Dansu?) (1996)']
51966	[162414]	[1654]	[ 3.80381]	['Moonlight']
51966	[120807]	[274]	[ 3.98358]	['John Mulaney: New In Town (2012)']
51966	[26073]	[90]	[ 3.98889]	['Human Condition III, The (Ningen no joken III) (1961)']
51966	[3739]	[468]	[ 3.9594]	['Trouble in Paradise (1932)']
51966	[3996]	[31129]	[ 3.85549]	['Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)']
51966	[86237]	[49]	[ 3.68367]	['Connections (1978)']
51966	[27423]	[174]	[ 4.1408]	"[""O Auto da Compadecida (Dog's Will, A) (2000)""]"
51982	[173345]	[19]	[ 3.44737]	['Cat City (1986)']
51982	[171011]	[812]	[ 4.47968]	['Planet Earth II (2016)']
51982	[7153]	[56939]	[ 4.10403]	['Lord of the Rings: The Return of the King, The (2003)']
51982	[173673]	[16]	[ 3.96875]	['The Foundling (1939)']
51982	[159817]	[1326]	[ 4.44834]	['Planet Earth (2006)']
51982	[7502]	[8507]	[ 4.2033]	['Band of Brothers (2001)']
51982	[8111]	[3]	[ 5.]	['Into the Woods']
51982	[170705]	[922]	[ 4.39371]	['Band of Brothers (2001)']
51982	[86055]	[10]	[ 4.1]	['Foster Brothers, The (S\xc3\xbct kardesler) (1976)']
51982	[102323]	[6]	[ 4.41667]	"[""Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)""]"
51982	[166643]	[2566]	[ 4.01403]	['Hidden Figures (2016)']
51982	[54286]	[21500]	[ 3.93644]	['Bourne Ultimatum, The (2007)']
51982	[26614]	[4212]	[ 3.9873]	['Bourne Identity, The (1988)']
51982	[104119]	[6]	[ 4.5]	['Forsyte Saga, The (1967)']
51982	[142115]	[403]	[ 4.20471]	['The Blue Planet (2001)']
51982	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
51982	[88570]	[13]	[ 4.30769]	['Welfare (1975)']
51982	[95517]	[5]	[ 4.9]	['Barchester Chronicles, The (1982)']
51982	[318]	[97404]	[ 4.42478]	['Shawshank Redemption, The (1994)']
51982	[91007]	[5]	[ 4.5]	['I Want to Be a Soldier (2011)']
52146	[1217]	[5692]	[ 4.14687]	['Ran (1985)']
52146	[2019]	[14541]	[ 4.25476]	['Seven Samurai (Shichinin no samurai) (1954)']
52146	[1221]	[38676]	[ 4.26277]	['Godfather: Part II, The (1974)']
52146	[26150]	[942]	[ 4.05096]	['Andrei Rublev (Andrey Rublyov) (1969)']
52146	[2920]	[1156]	[ 4.12197]	['Children of Paradise (Les enfants du paradis) (1945)']
52146	[2732]	[2052]	[ 3.96004]	['Jules and Jim (Jules et Jim) (1961)']
52146	[47404]	[255]	[ 3.83137]	['Mind Game (2004)']
52146	[55820]	[18330]	[ 4.00657]	['No Country for Old Men (2007)']
52146	[2351]	[1387]	[ 4.10707]	['Nights of Cabiria (Notti di Cabiria, Le) (1957)']
52146	[296]	[92022]	[ 4.17327]	['Pulp Fiction (1994)']
52146	[6918]	[394]	[ 4.03807]	['Unvanquished, The (Aparajito) (1957)']
52146	[1251]	[3792]	[ 4.02637]	['8 1/2 (8\xc2\xbd) (1963)']
52146	[8724]	[345]	[ 3.88841]	['Leopard, The (Gattopardo, Il) (1963)']
52146	[1237]	[5476]	[ 4.08829]	['Seventh Seal, The (Sjunde inseglet, Det) (1957)']
52146	[3415]	[816]	[ 4.01961]	['Mirror, The (Zerkalo) (1975)']
52146	[1208]	[28871]	[ 4.10737]	['Apocalypse Now (1979)']
52146	[858]	[60588]	[ 4.33303]	['Godfather, The (1972)']
52146	[2575]	[1443]	[ 3.93035]	['Dreamlife of Angels, The (Vie r\xc3\xaav\xc3\xa9e des anges, La) (1998)']
52146	[3134]	[1822]	[ 4.13172]	['Grand Illusion (La grande illusion) (1937)']
52146	[1228]	[11782]	[ 4.04944]	['Raging Bull (1980)']
53023	[1537]	[4648]	[ 3.87274]	['Shall We Dance? (Shall We Dansu?) (1996)']
53023	[76738]	[168]	[ 3.81548]	['Steam of Life (Miesten vuoro) (2010)']
53023	[1734]	[1960]	[ 3.94847]	['My Life in Pink (Ma vie en rose) (1997)']
53023	[1235]	[9936]	[ 3.96155]	['Harold and Maude (1971)']
