Recommendation Details for 50 users and their top-20 recommendations using 100 Features and their popular movies only rating profile				
userId	movieId	popularity	avgRating	title
46629	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
47230	[182657]	[1]	[ 5.]	['Pale (2016)']
47230	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
47230	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
47230	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
47230	[138172]	[1]	[ 5.]	['Baseline (2010)']
47230	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
47230	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
47230	[159761]	[2]	[ 4.75]	['Loot (1970)']
47230	[177601]	[8]	[ 4.125]	['Western (2017)']
47230	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47230	[178953]	[2]	[ 4.25]	['Our Lady of the Turks (1968)']
47230	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
47230	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47230	[8111]	[3]	[ 5.]	['Into the Woods']
47230	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47230	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
47230	[143422]	[2]	[ 5.]	['2 (2007)']
47230	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
47701	[177601]	[8]	[ 4.125]	['Western (2017)']
47701	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
47701	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
47701	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47701	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
47701	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
47701	[8111]	[3]	[ 5.]	['Into the Woods']
47701	[159761]	[2]	[ 4.75]	['Loot (1970)']
47701	[159123]	[1]	[ 5.]	['Catching Out (2003)']
47701	[159135]	[1]	[ 5.]	['The Viking (1931)']
47701	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47701	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
47701	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
47701	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47701	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
47701	[136892]	[3]	[ 4.66667]	['Dreams with Sharp Teeth (2008)']
47701	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
47701	[143422]	[2]	[ 5.]	['2 (2007)']
47701	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
47944	[182657]	[1]	[ 5.]	['Pale (2016)']
47944	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
47944	[143422]	[2]	[ 5.]	['2 (2007)']
47944	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
47944	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
47944	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
47944	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
47944	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
47944	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
47944	[159761]	[2]	[ 4.75]	['Loot (1970)']
47944	[159123]	[1]	[ 5.]	['Catching Out (2003)']
47944	[159135]	[1]	[ 5.]	['The Viking (1931)']
47944	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
47944	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
47944	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47944	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
47944	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47944	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
47944	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
47944	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47993	[182657]	[1]	[ 5.]	['Pale (2016)']
47993	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
47993	[143422]	[2]	[ 5.]	['2 (2007)']
47993	[8111]	[3]	[ 5.]	['Into the Woods']
47993	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
47993	[151989]	[1]	[ 5.]	['The Thorn (1971)']
47993	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
47993	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
47993	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
47993	[159761]	[2]	[ 4.75]	['Loot (1970)']
47993	[159123]	[1]	[ 5.]	['Catching Out (2003)']
47993	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
47993	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
47993	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
47993	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
47993	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
47993	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
47993	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
47993	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
47993	[159135]	[1]	[ 5.]	['The Viking (1931)']
48351	[8111]	[3]	[ 5.]	['Into the Woods']
48351	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
48351	[159141]	[2]	[ 4.5]	['Plastic Utopia (1997)']
48351	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
48351	[151989]	[1]	[ 5.]	['The Thorn (1971)']
48351	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
48351	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
48351	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
48351	[159761]	[2]	[ 4.75]	['Loot (1970)']
48351	[177601]	[8]	[ 4.125]	['Western (2017)']
48351	[159123]	[1]	[ 5.]	['Catching Out (2003)']
48351	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
48351	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
48351	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
48351	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
48351	[138172]	[1]	[ 5.]	['Baseline (2010)']
48351	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
48351	[143422]	[2]	[ 5.]	['2 (2007)']
48351	[159135]	[1]	[ 5.]	['The Viking (1931)']
48934	[8111]	[3]	[ 5.]	['Into the Woods']
48934	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
48934	[159141]	[2]	[ 4.5]	['Plastic Utopia (1997)']
48934	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
48934	[138172]	[1]	[ 5.]	['Baseline (2010)']
48934	[151989]	[1]	[ 5.]	['The Thorn (1971)']
48934	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
48934	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
48934	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
48934	[159761]	[2]	[ 4.75]	['Loot (1970)']
48934	[159123]	[1]	[ 5.]	['Catching Out (2003)']
48934	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
48934	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
48934	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
48934	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
48934	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
48934	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
48934	[143422]	[2]	[ 5.]	['2 (2007)']
48934	[159135]	[1]	[ 5.]	['The Viking (1931)']
49212	[5952]	[56326]	[ 4.07519]	['Lord of the Rings: The Two Towers, The (2002)']
49212	[182657]	[1]	[ 5.]	['Pale (2016)']
49212	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
49212	[159761]	[2]	[ 4.75]	['Loot (1970)']
49212	[4993]	[61476]	[ 4.09843]	['Lord of the Rings: The Fellowship of the Ring, The (2001)']
49212	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
49212	[143422]	[2]	[ 5.]	['2 (2007)']
49212	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
49212	[7153]	[56939]	[ 4.10403]	['Lord of the Rings: The Return of the King, The (2003)']
49212	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
49212	[151989]	[1]	[ 5.]	['The Thorn (1971)']
49212	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
49212	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
49212	[8111]	[3]	[ 5.]	['Into the Woods']
49212	[136892]	[3]	[ 4.66667]	['Dreams with Sharp Teeth (2008)']
49212	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
49212	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
49212	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
49796	[5952]	[56326]	[ 4.07519]	['Lord of the Rings: The Two Towers, The (2002)']
49796	[4993]	[61476]	[ 4.09843]	['Lord of the Rings: The Fellowship of the Ring, The (2001)']
49796	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
49796	[8111]	[3]	[ 5.]	['Into the Woods']
49796	[140369]	[2]	[ 5.]	['War Arrow (1954)']
49796	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
49796	[136892]	[3]	[ 4.66667]	['Dreams with Sharp Teeth (2008)']
49796	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
49796	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
49796	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
49796	[7153]	[56939]	[ 4.10403]	['Lord of the Rings: The Return of the King, The (2003)']
49796	[159123]	[1]	[ 5.]	['Catching Out (2003)']
49796	[159135]	[1]	[ 5.]	['The Viking (1931)']
49796	[151989]	[1]	[ 5.]	['The Thorn (1971)']
49796	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
49796	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
49796	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
49796	[143422]	[2]	[ 5.]	['2 (2007)']
49796	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
50330	[182657]	[1]	[ 5.]	['Pale (2016)']
50330	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
50330	[260]	[81442]	[ 4.12178]	['Star Wars: Episode IV - A New Hope (1977)']
50330	[296]	[92022]	[ 4.17327]	['Pulp Fiction (1994)']
50330	[1196]	[65498]	[ 4.13449]	['Star Wars: Episode V - The Empire Strikes Back (1980)']
50330	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
50330	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
50330	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
50330	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
50330	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
50330	[159123]	[1]	[ 5.]	['Catching Out (2003)']
50330	[151989]	[1]	[ 5.]	['The Thorn (1971)']
50330	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
50330	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
50330	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
50330	[159135]	[1]	[ 5.]	['The Viking (1931)']
50330	[136892]	[3]	[ 4.66667]	['Dreams with Sharp Teeth (2008)']
50330	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
50330	[143422]	[2]	[ 5.]	['2 (2007)']
50330	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51444	[182657]	[1]	[ 5.]	['Pale (2016)']
51444	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
51444	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
51444	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
51444	[138172]	[1]	[ 5.]	['Baseline (2010)']
51444	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
51444	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
51444	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
51444	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51444	[159761]	[2]	[ 4.75]	['Loot (1970)']
51444	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51444	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51444	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
51444	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
51444	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
51444	[159135]	[1]	[ 5.]	['The Viking (1931)']
51444	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51444	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51444	[143422]	[2]	[ 5.]	['2 (2007)']
51444	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51875	[4848]	[12940]	[ 3.82438]	['Mulholland Drive (2001)']
51875	[70533]	[598]	[ 3.84281]	[ 'Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekij\xc3\xb4ban: Jo) (2007)']
51875	[26150]	[942]	[ 4.05096]	['Andrei Rublev (Andrey Rublyov) (1969)']
51875	[6711]	[21431]	[ 3.79348]	['Lost in Translation (2003)']
51875	[27722]	[369]	[ 3.80352]	['Last Life in the Universe (Ruang rak noi nid mahasan) (2003)']
51875	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
51875	[49932]	[1042]	[ 3.58589]	['Inland Empire (2006)']
51875	[3245]	[201]	[ 3.75622]	['I Am Cuba (Soy Cuba/Ya Kuba) (1964)']
51875	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51875	[1232]	[2709]	[ 4.06755]	['Stalker (1979)']
51875	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51875	[33264]	[86]	[ 3.90116]	"[""Satan's Tango (S\xc3\xa1t\xc3\xa1ntang\xc3\xb3) (1994)""]"
51875	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51875	[26326]	[669]	[ 3.95441]	['Holy Mountain, The (Monta\xc3\xb1a sagrada, La) (1973)']
51875	[3415]	[816]	[ 4.01961]	['Mirror, The (Zerkalo) (1975)']
51875	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
51875	[3676]	[3487]	[ 3.63178]	['Eraserhead (1977)']
51875	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51875	[8261]	[428]	[ 3.83528]	['3 Women (Three Women) (1977)']
51875	[159135]	[1]	[ 5.]	['The Viking (1931)']
51890	[1248]	[5319]	[ 4.15163]	['Touch of Evil (1958)']
51890	[7043]	[512]	[ 3.9707]	['Vivre sa vie: Film en douze tableaux (My Life to Live) (1962)']
51890	[1251]	[3792]	[ 4.02637]	['8 1/2 (8\xc2\xbd) (1963)']
51890	[1252]	[19033]	[ 4.15231]	['Chinatown (1974)']
51890	[26151]	[367]	[ 3.79973]	['Au Hasard Balthazar (1966)']
51890	[42217]	[279]	[ 3.97491]	['Late Spring (Banshun) (1949)']
51890	[6023]	[639]	[ 3.89671]	['Band of Outsiders (Bande \xc3\xa0 part) (1964)']
51890	[8620]	[629]	[ 3.9841]	['Exterminating Angel, The (\xc3\x81ngel exterminador, El) (1962)']
51890	[42094]	[331]	[ 3.83384]	['Spirit of the Beehive, The (Esp\xc3\xadritu de la colmena, El) (1973)']
51890	[26094]	[336]	[ 3.98363]	"[""Eclisse, L' (Eclipse) (1962)""]"
51890	[6643]	[972]	[ 4.04733]	['Tokyo Story (T\xc3\xb4ky\xc3\xb4 monogatari) (1953)']
51890	[4914]	[2265]	[ 3.96534]	['Breathless (\xc3\x80 bout de souffle) (1960)']
51890	[8195]	[626]	[ 3.9393]	"[""Avventura, L' (Adventure, The) (1960)""]"
51890	[903]	[17872]	[ 4.11915]	['Vertigo (1958)']
51890	[1230]	[19318]	[ 4.03691]	['Annie Hall (1977)']
51890	[3415]	[816]	[ 4.01961]	['Mirror, The (Zerkalo) (1975)']
51890	[1572]	[758]	[ 3.83575]	['Contempt (M\xc3\xa9pris, Le) (1963)']
51890	[7327]	[1775]	[ 4.10141]	['Persona (1966)']
51890	[1212]	[7947]	[ 4.20404]	['Third Man, The (1949)']
51890	[6783]	[914]	[ 4.01586]	['Rules of the Game, The (La r\xc3\xa8gle du jeu) (1939)']
51939	[159137]	[2]	[ 2.5]	['Green Legend Ran (1992)']
51939	[898]	[7818]	[ 4.11051]	['Philadelphia Story, The (1940)']
51939	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
51939	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
51939	[8111]	[3]	[ 5.]	['Into the Woods']
51939	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
51939	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51939	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
51939	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
51939	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51939	[1104]	[7765]	[ 3.95441]	['Streetcar Named Desire, A (1951)']
51939	[913]	[14569]	[ 4.1324]	['Maltese Falcon, The (1941)']
51939	[159141]	[2]	[ 4.5]	['Plastic Utopia (1997)']
51939	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51939	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51939	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
51939	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
51939	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51939	[143422]	[2]	[ 5.]	['2 (2007)']
51939	[159135]	[1]	[ 5.]	['The Viking (1931)']
51966	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
51966	[159141]	[2]	[ 4.5]	['Plastic Utopia (1997)']
51966	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
51966	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51966	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
51966	[4973]	[36941]	[ 4.11813]	"[""Amelie (Fabuleux destin d'Am\xc3\xa9lie Poulain, Le) (2001)""]"
51966	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
51966	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
51966	[159761]	[2]	[ 4.75]	['Loot (1970)']
51966	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
51966	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51966	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
51966	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
51966	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
51966	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
51966	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51966	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
51966	[143422]	[2]	[ 5.]	['2 (2007)']
51966	[159135]	[1]	[ 5.]	['The Viking (1931)']
51982	[182657]	[1]	[ 5.]	['Pale (2016)']
51982	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
51982	[138172]	[1]	[ 5.]	['Baseline (2010)']
51982	[182793]	[3]	[ 4.33333]	['The Purple Sea (2009)']
51982	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
51982	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
51982	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
51982	[159761]	[2]	[ 4.75]	['Loot (1970)']
51982	[159123]	[1]	[ 5.]	['Catching Out (2003)']
51982	[151989]	[1]	[ 5.]	['The Thorn (1971)']
51982	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
51982	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
51982	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
51982	[8111]	[3]	[ 5.]	['Into the Woods']
51982	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
51982	[182781]	[1]	[ 5.]	['Amori che non sanno stare al mondo (2017)']
51982	[143422]	[2]	[ 5.]	['2 (2007)']
51982	[182527]	[1]	[ 5.]	['Ciutat morta (2014)']
52146	[159137]	[2]	[ 2.5]	['Green Legend Ran (1992)']
52146	[159141]	[2]	[ 4.5]	['Plastic Utopia (1997)']
52146	[8111]	[3]	[ 5.]	['Into the Woods']
52146	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
52146	[151989]	[1]	[ 5.]	['The Thorn (1971)']
52146	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
52146	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
52146	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
52146	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
52146	[159123]	[1]	[ 5.]	['Catching Out (2003)']
52146	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
52146	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
52146	[159127]	[3]	[ 3.5]	['Multiple SIDosis (1970)']
52146	[159129]	[3]	[ 4.5]	['I-Be Area (2007)']
52146	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
52146	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
52146	[138172]	[1]	[ 5.]	['Baseline (2010)']
52146	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
52146	[159135]	[1]	[ 5.]	['The Viking (1931)']
53023	[159137]	[2]	[ 2.5]	['Green Legend Ran (1992)']
53023	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
53023	[159141]	[2]	[ 4.5]	['Plastic Utopia (1997)']
53023	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
53023	[151989]	[1]	[ 5.]	['The Thorn (1971)']
53023	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
53023	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
53023	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
53023	[5618]	[23021]	[ 4.20733]	['Spirited Away (Sen to Chihiro no kamikakushi) (2001)']
53023	[183013]	[2]	[ 3.5]	['I Can No Longer Hear the Guitar (1991)']
53023	[159123]	[1]	[ 5.]	['Catching Out (2003)']
53023	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
53023	[159129]	[3]	[ 4.5]	['I-Be Area (2007)']
53023	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
53023	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
53023	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
53023	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
53023	[143422]	[2]	[ 5.]	['2 (2007)']
53023	[159135]	[1]	[ 5.]	['The Viking (1931)']
53834	[106115]	[3]	[ 4.83333]	['Story of Science, The (2010)']
53834	[136086]	[5]	[ 4.4]	['A Difficult Life (1961)']
53834	[8111]	[3]	[ 5.]	['Into the Woods']
53834	[152711]	[2]	[ 5.]	['Who Killed Chea Vichea? (2010)']
53834	[151989]	[1]	[ 5.]	['The Thorn (1971)']
53834	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
53834	[183437]	[31]	[ 3.91935]	"[ ""World of Tomorrow Episode Two: The Burden of Other People's Thoughts (2017)""]"
53834	[159471]	[1]	[ 5.]	"[""Evening's Civil Twilight in Empires of Tin (2008)""]"
53834	[159761]	[2]	[ 4.75]	['Loot (1970)']
53834	[159123]	[1]	[ 5.]	['Catching Out (2003)']
53834	[159125]	[1]	[ 5.]	"[""Anybody's Son Will Do""]"
53834	[177209]	[1]	[ 5.]	['Ac\xc4\xb1 A\xc5\x9fk (2009)']
53834	[3226]	[6]	[ 4.16667]	['Hellhounds on My Trail (1999)']
53834	[176271]	[2]	[ 4.75]	['Century of Birthing (2011)']
53834	[110108]	[1]	[ 5.]	['Asphalt Playground (La cit\xc3\xa9 rose) (2012)']
53834	[159133]	[3]	[ 2.83333]	['Visions of Frank (2007)']
53834	[143422]	[2]	[ 5.]	['2 (2007)']
53834	[159135]	[1]	[ 5.]	['The Viking (1931)']
54018	[5952]	[56326]	[ 4.07519]	['Lord of the Rings: The Two Towers, The (2002)']
54018	[4993]	[61476]	[ 4.09843]	['Lord of the Rings: The Fellowship of the Ring, The (2001)']
54018	[1250]	[14685]	[ 4.08338]	['Bridge on the River Kwai, The (1957)']
54018	[1251]	[3792]	[ 4.02637]	['8 1/2 (8\xc2\xbd) (1963)']
54018	[7749]	[317]	[ 3.65931]	['Weekend (a.k.a. Le Week-end) (Week End) (1967)']
54018	[26150]	[942]	[ 4.05096]	['Andrei Rublev (Andrey Rublyov) (1969)']
54018	[7153]	[56939]	[ 4.10403]	['Lord of the Rings: The Return of the King, The (2003)']
54018	[296]	[92022]	[ 4.17327]	['Pulp Fiction (1994)']
54018	[159467]	[3]	[ 3.66667]	['Fifi Howls from Happiness (2013)']
54018	[55820]	[18330]	[ 4.00657]	['No Country for Old Men (2007)']
54018	[750]	[29404]	[ 4.20875]	[ 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)']
54018	[93040]	[426]	[ 4.07629]	['Civil War, The (1990)']
54018	[1272]	[9499]	[ 3.99984]	['Patton (1970)']
54018	[26578]	[373]	[ 4.01743]	['Sacrifice, The (Offret - Sacraficatio) (1986)']
