userId,Movies,overlapCount,avgMovieRatings,avgPopularity
115433,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,177209,169818",0,4.85,1.05
116007,"159135,159125,159471,159123,159133,138172,110108,151989,183013,171821,177209,171807,54124,155529,34763,182527,182793,182657,182781,135055",0,4.2,1.7
116089,"159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,169820,133013",0,4.8,1.25
116113,"159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,54124,146489,169816,147966,146487,129223",0,4.45,1.35
116720,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064,137050",0,4.85,1.0
117019,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.2
117184,"146489,110108,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159135,159125,159471,159123,159133,137064,137050",0,4.85,1.05
117572,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.1
117924,"159471,159135,159125,159123,159133,138172,110108,151989,124601,177209,171821,182527,182793,182657,182781,171807,183013,54124,8445,107434",0,4.1,1.65
117940,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.25
118217,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,177209,146487,129223,169820,133013,160028,138172,122535,182527,160030",0,4.85,1.25
118319,"159471,159123,159135,159125,159133,159467,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.75,1.3
118333,"159471,159123,159133,159125,159135,110108,151989,182527,182793,182657,182781,138172,8445,177209,146489,169816,147966,146487,129223,169820",0,4.55,1.3
118790,"159135,159471,159125,159123,159133,110108,151989,138172,183013,177209,54124,182527,182793,182657,182781,146489,169816,147966,146487,129223",0,4.45,1.1
118838,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,54124,146489,169816,147966,129223,146487",0,4.45,1.25
118858,"159135,159125,159471,159123,159133,159467,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989",0,4.75,1.2
118993,"159135,159125,159471,159123,159133,138172,110108,151989,177209,171821,183013,171807,182527,182793,182657,182781,124601,54124,148084,107434",0,4.35,1.15
119060,"159471,159125,159135,159123,159133,110108,151989,182527,182793,182657,182781,177209,138172,183013,146489,169816,147966,129223,146487,169820",0,4.7,1.3
119073,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,177209,122535,160030,169818",0,4.85,1.2
119115,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.2
120104,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820,183013",0,4.7,1.3
120189,"159471,159135,159125,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,159467",0,4.75,1.25
120406,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,147966,169816,129223,146487,169820",0,4.7,1.4
120499,"159471,159135,159125,159123,159133,110108,138172,151989,177209,182527,182793,182657,182781,183013,148084,54124,146489,169816,147966,146487",0,4.45,1.15
120915,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,8445,146489,169816,147966,129223,146487",0,4.45,1.25
121432,"159471,159123,159125,159135,159133,110108,151989,138172,182527,182793,182657,182781,177209,159048,183013,109762,132124,116243,180839,140014",0,4.7,1.3
121436,"159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820",0,4.7,1.1
121439,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,182527,182793,169818",0,4.8,1.25
122505,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.0
122733,"159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,54124,146489,169816,147966,146487,129223",0,4.45,1.3
122790,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527",0,4.85,1.2
123430,"159471,159135,159125,159123,159133,110108,151989,159048,146489,169816,147966,146487,129223,132124,169820,116243,109762,133013,180839,160028",0,4.85,459.75
123510,"159135,159125,159471,159123,159133,110108,151989,183013,177209,182793,138172,182657,182527,182781,34763,169816,146489,147966,146487,129223",0,4.45,4789.9
123652,"159471,159135,159125,159123,159133,138172,110108,171821,151989,171807,8445,177209,183013,159048,182527,182793,109762,132124,182657,182781",0,4.45,1.2
124269,"159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820",0,4.7,1.4
124351,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.2
124887,"110108,159135,159125,159471,159123,159133,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,137064",0,4.85,1.15
124918,"159471,159135,159125,159123,159133,110108,151989,138172,182527,177209,182793,182657,182781,146489,169816,147966,146487,129223,169820,133013",0,4.8,1.25
125343,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.1
125436,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.1
125968,"159471,159135,159125,159123,159133,110108,151989,159467,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,182527,169818",0,4.75,1.25
126167,"159471,159135,159123,159125,159133,110108,151989,182527,182793,182657,182781,177209,138172,146489,169816,147966,129223,146487,169820,133013",0,4.8,1.1
126560,"159471,159125,159135,159123,159133,159048,180839,116243,140014,109762,142903,132124,159050,137964,122701,124903,171221,159053,110108,138172",0,4.8,727.2
126603,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,54124,8445,146489,169816,147966,129223",0,4.2,1.3
127073,"159471,159135,159125,159123,159133,138172,110108,151989,148084,8445,177209,183013,54124,182527,182793,182657,182781,171821,124601,171807",0,4.1,1.25
127680,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,146489,169816,147966,183013,146487,129223,169820",0,4.7,1.25
128042,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.2
128178,"110108,159135,159125,159471,159123,159133,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,183013",0,4.75,1.1
128385,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.1
128412,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.35
128687,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467",0,4.75,1.3
128704,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,177209",0,4.85,1.05
128959,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.1
128983,"159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820",0,4.7,1.35
129185,"159471,159135,159125,159123,159133,110108,151989,138172,8445,177209,182527,182793,182781,182657,183013,124601,54124,146489,169816,147966",0,4.1,1.3
129347,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
130390,"110108,151989,159135,159125,159471,159123,159133,138172,146489,169816,147966,183013,146487,129223,169820,160028,133013,122535,160030,169818",0,4.75,1.05
130643,"159471,159123,159125,159135,159133,159048,109762,132124,140014,180839,116243,142903,137964,159050,122701,124903,171221,159053,110108,138172",0,4.8,1.3
130756,"159471,159125,159135,159133,159123,110108,151989,159048,116243,140014,180839,132124,109762,159050,142903,137964,122701,124903,182527,182793",0,4.8,1.3
130905,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
131049,"159471,159123,159133,159125,159135,159048,109762,132124,140014,116243,180839,137964,159050,142903,122701,124903,171221,159053,138172,110108",0,4.8,1.4
131230,"159471,159125,159135,159123,159133,110108,151989,138172,159048,132124,109762,137964,180839,116243,140014,142903,159050,122701,124903,171221",0,4.8,1.3
131245,"159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,182527,129223,182793,169820,182657,133013,182781",0,4.8,1.3
131547,"159471,159135,159125,159123,159133,110108,151989,159467,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.75,1.25
131943,"159471,159123,159133,159125,159135,159467,159048,116243,140014,132124,109762,180839,137964,142903,159050,122701,110108,124903,171221,159053",0,4.7,1.25
132174,"159135,159471,159125,159123,159133,110108,151989,138172,159467,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818",0,4.75,1.35
132312,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527",0,4.85,1.3
132570,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,183013",0,4.75,1.15
133163,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.15
133219,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
133324,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.2
133452,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.3
133934,"110108,138172,151989,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,159135,159125,159471,159123",0,4.9,1.1
134193,"159471,159135,159125,159123,159133,138172,110108,151989,148084,177209,182527,182793,182657,182781,171821,8445,183013,171807,124601,54124",0,4.1,1.25
134748,"159135,159125,159471,159123,159133,110108,138172,151989,183013,177209,182527,182793,182657,182781,54124,146489,169816,147966,146487,129223",0,4.45,1.3
135640,"159471,159125,159135,159123,159133,110108,151989,138172,182527,177209,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.3
135643,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.3
135679,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,177209,160028,133013,122535,160030,169818",0,4.85,1.25
135835,"159471,159123,159133,159125,159135,159048,132124,109762,180839,137964,140014,116243,159050,142903,122701,124903,171221,159053,82143,8445",0,4.45,7051.5
135862,"159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,169820,160028,133013",0,4.8,1.25
136639,"159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,159467,177209,138172,146489,169816,147966,146487,129223,169820",0,4.7,1.25
136974,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,137064",0,4.85,1.0
137919,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
138146,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
138158,"137064,137050,136998,136992,137052,26747,54072,136996,137046,137022,137020,137032,137038,136988,137018,137048,137016,137078,137028,137006",0,4.4,1950.85
138194,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.1
138329,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527",0,4.85,1.25
138353,"159471,159133,159123,159125,159135,148084,8445,110108,151989,132124,109762,159048,137964,138172,116243,140014,180839,142903,159050,122701",0,4.6,1.35
138402,"159471,159133,159123,159125,159135,159048,82143,132124,109762,140014,116243,180839,137964,159050,142903,122701,124903,171221,159053,8445",0,4.45,2604.1
138599,"159471,159123,159133,159125,159135,110108,151989,182527,182793,182657,182781,177209,138172,146489,169816,147966,146487,129223,169820,133013",0,4.8,1.2
138612,"159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,182527",0,4.85,1.25
138736,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.2
138763,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.65
138978,"159135,159471,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.3
139056,"159125,159135,159471,159133,159123,138172,110108,151989,159048,132124,109762,137964,140014,180839,116243,142903,159050,122701,124903,148084",0,4.85,1.35
139105,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,138172,146487,129223,169820,133013,160028,182527,122535,182793,177209",0,4.8,1.0
139174,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
139261,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.2
139582,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.15
139595,"159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030",0,4.75,1.25
139706,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
140389,"110108,159135,159125,159471,159123,159133,146489,169816,147966,146487,129223,151989,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.05
140406,"109374,6874,164907,165745,179581,143235,179627,137601,179619,164765,166223,179587,179509,179527,165743,179563,166219,164787,179617,179567",2,4.5,8626.45
140465,"159471,159125,159135,159123,159133,159048,132124,109762,140014,116243,180839,137964,159050,142903,122701,124903,171221,159053,110108,151989",0,4.8,1.25
141036,"159471,159125,159135,159123,159133,159048,110108,140014,180839,116243,109762,132124,142903,137964,159050,122701,124903,171221,159053,151989",0,4.8,1.3
141048,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.2
141189,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
141507,"159471,159135,159125,159123,159133,110108,151989,146489,182527,169816,182793,147966,146487,182657,129223,182781,169820,133013,160028,122535",0,4.8,1.25
141636,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
141774,"159471,159133,159123,159125,159135,159048,132124,109762,140014,116243,180839,137964,159050,142903,122701,124903,171221,159053,8445,110108",0,4.55,3939.3
141897,"159471,159133,159123,159125,159135,110108,151989,138172,159048,148084,132124,109762,137964,116243,180839,140014,142903,159050,122701,124903",0,4.85,1.35
142405,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527",0,4.85,1.15
142451,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,151989,169818,145620,138172",0,4.85,1.2
142460,"159471,159125,159135,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,124601,183013,159048,146489,147966,169816,140014",0,4.6,1.25
142519,"159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,183013",0,4.75,1.05
142825,"159471,159135,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,177209,129223,169820,133013,160028,182527,122535,182793",0,4.8,1.25
142835,"159471,159125,159135,159133,159123,138172,110108,151989,8445,182527,182793,182781,182657,177209,183013,54124,148084,124601,146489,169816",0,4.1,1.25
142851,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.2
143133,"159471,159123,159125,159133,159135,110108,151989,182527,182793,182781,182657,177209,138172,183013,54124,159467,8445,146489,169816,147966",0,4.1,1.5
143140,"159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,8445,54124,146489,169816,147966,129223",0,4.2,1.65
143479,"159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820",0,4.7,1.1
143535,"159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.15
143561,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
144441,"159471,159123,159125,159135,159133,110108,151989,182527,182793,182657,182781,177209,138172,183013,146489,169816,147966,129223,146487,169820",0,4.7,1.25
144467,"110108,151989,159135,159125,159471,159123,159133,138172,177209,182527,182793,182657,182781,183013,135055,171777,183339,176359,183335,176845",0,4.5,296.9
144494,"159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,54124",0,4.45,1.15
145032,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
145118,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
145561,"159471,159123,159135,159125,159133,110108,151989,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,169820,159467,133013",0,4.7,1.2
145774,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.3
145861,"110108,151989,159135,159125,159471,159123,159133,146489,169816,147966,146487,129223,169820,160028,133013,122535,183013,160030,169818,145620",0,4.75,1.2
145925,"159471,159133,159135,159125,159123,110108,151989,8445,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.6,1.4
145995,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
146906,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.2
146916,"159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,169820,160028,133013",0,4.8,1.2
147096,"159135,159471,159125,159123,159133,110108,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,159467,151989",0,4.75,1.15
147278,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.25
147314,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.3
147369,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,138172,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.15
147483,"159471,159123,159135,159125,159133,159467,110108,151989,159048,116243,140014,180839,142903,109762,132124,159050,122701,137964,124903,182527",0,4.75,1.3
147501,"159471,159123,159133,159125,159135,159048,180839,132124,109762,116243,140014,137964,142903,159050,122701,124903,171221,159053,110108,151989",0,4.8,255.85
147607,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527",0,4.85,1.25
147620,"159471,159135,159125,159123,159133,110108,151989,159467,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.75,1.3
147888,"159471,159123,159125,159135,159133,110108,151989,159048,116243,140014,180839,159050,142903,132124,109762,182527,182793,182657,182781,137964",0,4.8,1.25
147955,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.25
148235,"159471,159123,159125,159133,159135,110108,159467,182527,182435,182793,182657,182781,151989,159048,116243,140014,180839,159050,132124,109762",0,4.7,1376.85
148507,"159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,138172,177209,183013,146489,169816,147966,129223,146487,169820",0,4.7,1.3
148583,"159471,159125,159135,159133,159123,138172,110108,151989,148084,8445,182527,182793,182781,182657,159048,132124,109762,177209,137964,171821",0,4.55,1.3
148597,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467",0,4.75,1.3
148713,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467",0,4.75,1.35
149379,"159135,159125,159471,159123,159133,110108,151989,138172,183013,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.15
149505,"159471,159125,159135,159123,159133,110108,159048,151989,180839,116243,140014,109762,132124,142903,159050,137964,122701,124903,171221,159053",0,4.8,157.6
149801,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527",0,4.85,1.25
150224,"159135,159125,159471,159123,159133,110108,138172,151989,177209,183013,182527,182793,182657,182781,54124,34763,146489,169816,147966,146487",0,4.2,1.3
150510,"159471,159123,159125,159135,159133,110108,8445,138172,151989,182527,182793,182657,182781,177209,171821,159048,132124,109762,171807,140014",0,4.55,1.4
150565,"159471,159135,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.35
150802,"159471,159123,159135,159125,159133,110108,151989,182527,177209,182793,182657,182781,138172,146489,147966,169816,146487,129223,169820,160028",0,4.8,8711.6
151197,"159471,159135,159125,159123,159133,110108,151989,138172,182527,177209,182793,182657,182781,146489,169816,147966,146487,129223,169820,160028",0,4.8,1.25
151401,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.15
151434,"159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,169820,133013",0,4.8,1.25
151608,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.15
151692,"159135,159471,159125,159123,159133,110108,151989,146489,177209,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.25
152021,"159471,159123,159125,159135,159133,110108,151989,182527,182793,182657,182781,138172,177209,8445,159048,116243,140014,180839,109762,183013",0,4.45,1.3
152118,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.05
152271,"159471,159125,159135,159123,159133,159048,140014,116243,180839,132124,109762,159050,142903,137964,122701,124903,171221,159053,110108,151989",0,4.8,1.25
152366,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209",0,4.85,1.25
152419,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,138172,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.85,1.3
152954,"159471,159135,159125,159123,159133,110108,138172,151989,148084,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223",0,4.7,1.3
153031,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
153065,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,138172,169818,145620",0,4.85,1.25
153303,"159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172",0,4.85,1.3
153869,"159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030",0,4.75,1.35
154252,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.35
154361,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.25
154612,"159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.85,1.15
155120,"159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,177209",0,4.85,1.0
155316,"159471,159125,159135,159123,159133,110108,151989,138172,8445,182527,182793,182657,182781,177209,159048,132124,109762,116243,140014,180839",0,4.55,1.4
155468,"159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,138172,169820,133013",0,4.8,1.25
155754,"159135,159471,159125,159123,159133,110108,151989,159467,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620",0,4.75,1.25
156111,"159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820",0,4.7,1.3
156179,"159471,159123,159135,159125,159133,110108,159467,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620",0,4.75,1.5
156356,"159471,159125,159123,159135,159133,110108,151989,159048,140014,116243,180839,132124,109762,159050,142903,182527,182793,137964,182657,182781",0,4.8,1.25
156798,"110108,151989,138172,183013,54124,135055,171777,183335,183339,176845,176359,177209,146489,169816,147966,146487,129223,169820,160028,133013",0,4.45,1.15
156888,"159471,159123,159135,159125,159133,110108,151989,159467,182527,182793,182657,182781,177209,138172,146489,169816,147966,146487,129223,169820",0,4.7,1.25
157318,"159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820,133013,160028,122535",0,4.8,1.3
157432,"160970,160966,160974,170429,110108,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,151989,159135,159125",0,5.0,4117.85
157434,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013",0,4.75,1.1
157519,"159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172",0,4.85,1.3
