userId,Movies,overlapCount
120499,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
120915,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
121432,"159135,159133,159123,159471,159125,110108,151989,177209,138172,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
121436,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,54124,160028,145620,146489,129223,169820",0
121439,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
122505,"159135,159133,159123,159471,159125,110108,160028,145620,146489,151989,129223,169820,122535,169818,160030,147966,169816,146487,133013,183013",0
122733,"159135,159133,159123,159471,159125,110108,151989,183013,138172,177209,182527,182793,182781,182657,54124,107434,160028,145620,146489,129223",0
122790,"159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,183013,169818,182793,182527,182781,160030",0
123430,"159135,159133,159123,159471,159125,110108,151989,116243,142903,137964,109762,159050,132124,124903,140014,160028,145620,146489,180839,129223",0
123510,"159135,159123,159133,159471,159125,110108,151989,138172,183013,177209,182793,182527,182781,182657,135055,54124,34763,160028,145620,146489",0
123652,"159135,159133,159123,159125,159471,110108,138172,151989,171807,171821,177209,8445,183013,182527,182793,182781,182657,160028,145620,146489",0
124269,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182793,182527,182781,182657,160028,145620,146489,129223,169820,122535",0
124351,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
124887,"159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,137020",0
124918,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,183013,138172,160028,145620,146489,129223,169820,122535",0
125343,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,183013,169818,160030,169816,147966,146487,133013",0
125436,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,183013",0
125968,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535,169818,177209,160030",0
126167,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
126560,"159135,159123,159133,159471,159125,138172,110108,151989,116243,142903,137964,140014,159050,180839,177209,159053,109762,122701,132124,124903",0
126603,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535",0
127073,"159135,159133,159123,159471,159125,110108,138172,151989,177209,182527,182793,182781,182657,183013,8445,148084,54124,124601,171807,171821",0
127680,"159135,159133,159123,159471,159125,110108,151989,177209,138172,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
128042,"159135,159133,159123,159471,159125,110108,151989,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487",0
128178,"159135,159133,159123,159471,159125,110108,151989,183013,160028,145620,146489,129223,169820,177209,122535,169818,160030,169816,146487,147966",0
128385,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
128412,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,177209,169818,160030,169816,147966,146487,133013",0
128687,"159135,159133,159123,159471,159125,110108,151989,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487",0
128704,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
128959,"159135,159133,159123,159471,159125,110108,151989,183013,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487",0
128983,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535",0
129185,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,54124,8445,124601,148084,160028,145620",0
129347,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,146487,169816,133013,138172",0
130390,"110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,159135,159133,159123,159471,159125,151989,137020",0
130643,"159135,159133,159123,159471,159125,116243,142903,137964,140014,159050,180839,109762,132124,159053,124903,122701,171221,159048,110108,138172",0
130756,"159135,159133,159123,159471,159125,110108,116243,142903,137964,109762,132124,159050,140014,124903,180839,159053,122701,171221,151989,159048",0
130905,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
131049,"159135,159133,159123,159125,159471,110108,138172,151989,116243,142903,8445,137964,140014,180839,159050,109762,132124,159053,122701,124903",0
131230,"159135,159133,159123,159471,159125,110108,116243,151989,142903,137964,159050,109762,140014,132124,180839,124903,159053,122701,171221,138172",0
131245,"159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535",0
131547,"159135,159133,159123,159471,159125,110108,159467,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013",0
131943,"159135,159133,159123,159471,159125,159467,110108,151989,182527,182793,182781,182657,177209,183013,160028,145620,146489,129223,169820,122535",0
132174,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
132312,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,182527,182793,169816,182781,147966",0
132570,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,177209",0
133163,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,183013",0
133219,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
133324,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
133452,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
133934,"110108,138172,151989,183013,159135,177209,159123,159133,159471,159125,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487",0
134193,"159135,159133,159123,159471,159125,110108,138172,151989,177209,182527,182793,182781,182657,183013,148084,171807,171821,124601,54124,116243",0
134748,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182793,182527,182781,182657,160028,145620,146489,129223,169820,122535",0
135640,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,148084,160028,145620,146489,129223,116243",0
135643,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966",0
135679,"159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966",0
135835,"159135,159133,159123,159471,159125,924,116243,142903,137964,140014,159050,109762,180839,132124,124903,159053,122701,171221,159048,110108",1
135862,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,160028,145620,146489,129223,169820,122535,169818,160030",0
136639,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,138172,159467,183013,160028,145620,146489,129223,169820",0
136974,"159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,183013",0
137919,"159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,183013,169818,160030,147966,169816,146487",0
138146,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
138158,"137020,137048,137016,137018,137052,137050,136988,137046,137032,137022,136998,137026,137024,26747,54072,137028,137064,137006,137038,136992",0
138194,"159135,159133,159123,159471,159125,110108,151989,183013,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487",0
138329,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
138353,"159135,159133,159123,159471,159125,8445,110108,151989,148084,138172,177209,182527,182793,182781,182657,142903,116243,137964,160028,145620",0
138402,"159133,159135,159123,159471,159125,116243,142903,137964,140014,159050,109762,180839,132124,159053,124903,122701,171221,159048,8445,110108",0
138599,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,160028,145620,146489,129223,169820,122535,169818,160030",0
138612,"159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535",0
138736,"159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,151989,160030,147966,169816,146487,133013,177209",0
138763,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,54124,160028,145620,146489,129223,169820",0
138978,"159135,159133,159123,159471,159125,110108,151989,177209,183013,182793,182527,182781,182657,138172,160028,145620,146489,129223,169820,122535",0
139056,"159135,159133,159123,159471,159125,148084,138172,116243,142903,137964,159050,110108,109762,140014,132124,180839,124903,159053,122701,171221",0
139105,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
139174,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,177209",0
139261,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
139582,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
139595,"159135,159133,159123,159471,159125,110108,151989,177209,183013,138172,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966",0
139706,"159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,183013",0
140389,"110108,159135,159133,159123,159471,159125,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,151989,183013",0
140406,"97648,1534,76111,179635,179629,179567,179547,166219,179535,179621,179527,179589,179723,164787,165381,165745,164861,164765,179563,179559",0
140465,"159135,159133,159123,159471,159125,116243,142903,137964,109762,159050,140014,132124,180839,159053,124903,122701,171221,159048,110108,151989",0
141036,"159135,159133,159123,159471,159125,110108,151989,138172,116243,177209,142903,124601,137964,182527,182793,182781,182657,140014,159050,180839",0
141048,"159135,159133,159123,159471,159125,110108,151989,138172,160028,145620,146489,129223,169820,177209,122535,169818,160030,147966,169816,146487",0
141189,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
141507,"159135,159133,159123,159471,159125,110108,151989,160028,145620,177209,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013",0
141636,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,177209,183013,122535,169818,160030,147966,169816,146487",0
141774,"159135,159133,159123,159471,159125,116243,142903,137964,140014,109762,159050,180839,132124,124903,159053,122701,171221,159048,110108,8445",0
141897,"159135,159133,159123,159471,159125,110108,151989,116243,142903,137964,109762,159050,132124,140014,148084,124903,180839,138172,159053,122701",0
142405,"159135,159133,159123,159471,159125,110108,151989,182527,182793,177209,182781,182657,160028,145620,146489,129223,169820,122535,169818,160030",0
142451,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,183013",0
142460,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,124601,160028,145620,146489,129223,169820",0
142519,"159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,151989,183013",0
142825,"159135,159133,159123,159471,159125,110108,151989,177209,138172,160028,145620,182527,146489,182793,182781,129223,182657,169820,122535,169818",0
142835,"159135,159133,159123,159471,159125,110108,151989,138172,182527,182793,182781,182657,177209,183013,8445,54124,160028,145620,146489,129223",0
142851,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
143133,"159135,159133,159123,159125,159471,110108,151989,182527,177209,182793,182781,182657,183013,159467,138172,160028,145620,146489,129223,169820",0
143140,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,138172,183013,54124,34763,107434,160028,145620,146489",0
143479,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182793,182527,182781,182657,160028,145620,146489,129223,169820,122535",0
143535,"159135,159133,159123,159471,159125,110108,151989,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487",0
143561,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
144441,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,160028,145620,146489,129223,169820,122535,169818,160030",0
144467,"86377,110108,159135,159123,159133,159471,159125,151989,138172,177209,183013,182527,182793,182781,182657,135055,160028,145620,146489,129223",0
144494,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182527,182793,182781,182657,54124,160028,145620,146489,129223,169820",0
145032,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,177209,129223,169820,122535,169818,160030,147966,169816,146487,133013",0
145118,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
145561,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,159467,160028,145620,146489,129223,169820,122535,169818",0
145774,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,138172",0
145861,"110108,138172,151989,183013,159135,159123,159133,159471,159125,177209,135055,54124,183339,183335,176359,176845,171777,158378,107434,155529",0
145925,"159135,159133,159123,159471,159125,110108,151989,8445,182527,182793,182781,182657,159467,177209,160028,145620,146489,129223,169820,122535",0
145995,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,183013",0
146906,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
146916,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,183013,138172,160028,145620,146489,129223,169820,122535",0
147096,"159135,159133,159123,159125,159471,110108,160028,151989,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,183013",0
147278,"159135,159133,159123,159471,159125,110108,151989,138172,160028,145620,146489,129223,169820,122535,169818,160030,177209,147966,169816,146487",0
147314,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,177209,122535,169818,160030,169816,147966,146487,133013",0
147369,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
147483,"159135,159133,159123,159471,159125,110108,159467,151989,182527,182793,182781,182657,177209,160028,145620,146489,129223,169820,122535,169818",0
147501,"159135,159133,159123,159471,159125,116243,142903,137964,109762,159050,140014,132124,124903,180839,159053,122701,171221,159048,110108,151989",0
147607,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,160028,145620,146489,129223,169820,122535,169818,160030",0
147620,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
147888,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,159467,116243,182435,142903,137964,109762,140014,159050",0
147955,"159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,160028,182527,182793,145620,182781,146489,182657,129223,169820,122535",0
148235,"159135,159133,159123,159471,159125,159467,110108,182527,182793,182781,182657,151989,160028,145620,146489,129223,169820,122535,169818,160030",0
148507,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,177209,182657,138172,183013,160028,145620,146489,129223,169820,122535",0
148583,"159135,159133,159471,159123,159125,148084,110108,138172,151989,116243,142903,137964,8445,109762,159050,132124,140014,124903,159053,122701",0
148597,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,159467",0
148713,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,159467,160030,147966,169816,146487,133013",0
149379,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182793,182527,160028,182781,182657,145620,146489,129223,169820,122535",0
149505,"159135,159133,159123,159471,159125,116243,142903,137964,110108,140014,159050,109762,180839,132124,124903,159053,122701,171221,159048,151989",0
149801,"159135,159133,159123,159471,159125,110108,151989,182527,182793,177209,182781,182657,160028,145620,146489,129223,169820,122535,169818,160030",0
150224,"159135,159133,159123,159125,159471,110108,138172,151989,177209,183013,182527,182793,182781,182657,183941,160028,54124,145620,146489,129223",0
150510,"159135,159133,159123,159471,159125,110108,8445,151989,138172,177209,182527,182793,182781,182657,183013,171807,171821,116243,142903,160028",0
150565,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
150802,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,138172,183013,160028,145620,146489,129223,169820,122535",0
151197,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
151401,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,145620,146489,182527,182793,182781,129223,182657,169820,122535",0
151434,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,138172,183013,160028,145620,146489,129223,169820,122535",0
151608,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,183013,182781,182657,138172,160028,145620,146489,129223,169820,122535",0
151692,"159135,159133,159123,159471,159125,110108,151989,177209,183013,182527,182793,182781,160028,182657,145620,146489,129223,169820,122535,169818",0
152021,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,138172,160028,145620,146489,129223,169820,122535,169818",0
152118,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
152271,"159135,159133,159123,159471,159125,116243,142903,137964,140014,109762,159050,132124,180839,124903,159053,122701,171221,159048,110108,151989",0
152366,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
152419,"159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013",0
152954,"159135,159133,159123,159471,159125,110108,138172,151989,177209,148084,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820",0
153031,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,183013",0
153065,"159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535",0
153303,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535,169818,160030",0
153869,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182527,182793,182781,182657,54124,135055,160028,145620,146489,129223",0
154252,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,183013",0
154361,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
154612,"159135,159133,159123,159471,159125,110108,151989,138172,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487",0
155120,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,177209",0
155316,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,8445,183013,116243,142903,137964,159050,109762",0
155468,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535,169818",0
155754,"159135,159133,159123,159471,159125,110108,159467,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013",0
156111,"159135,159133,159123,159471,159125,110108,151989,177209,183013,182527,182793,182781,182657,138172,160028,145620,146489,129223,169820,122535",0
156179,"159135,159133,159123,159471,159125,110108,159467,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013",0
156356,"159135,159133,159123,159471,159125,116243,142903,137964,140014,109762,180839,159050,132124,124903,159053,122701,110108,171221,159048,151989",0
156798,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,183013",0
156888,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,159467,183013,160028,145620,146489,129223,169820,122535",0
157318,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,116243,142903,160028,145620,137964,146489,129223,169820",0
157432,"1721,160970,160974,160966,170429,110108,159135,159133,159123,159125,159471,155619,160028,145620,146489,129223,169820,122535,169818,160030",1
157434,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,183013",0
157519,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,177209,169820,122535,169818,160030,147966,169816,146487,133013",0
157531,"159135,159133,159123,159471,159125,110108,151989,177209,138172,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
157748,"159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,159467,151989",0
157758,"159135,159133,159123,159125,159471,110108,138172,151989,177209,183013,182527,182793,182781,182657,171807,171821,160028,145620,146489,129223",0
157815,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535",0
158129,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
158266,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,183013",0
158324,"110108,159135,159133,159123,159471,159125,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,137020,137048",0
158404,"159135,159133,159123,159125,159471,110108,151989,138172,177209,183013,182793,182527,182781,182657,54124,160028,145620,146489,129223,169820",0
158688,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,183013",0
158734,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
158788,"159135,159133,159123,159471,159125,159467,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,178845",0
160121,"159135,159123,159133,159125,159471,138172,110108,151989,8445,177209,171807,171821,182527,182793,182781,182657,183013,116243,124601,142903",0
160417,"159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,138172",0
160922,"159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,138172,183013,159467,160028,145620,146489,129223,169820",0
161117,"159135,159133,159123,159471,159125,159467,116243,142903,137964,109762,132124,159050,140014,124903,180839,159053,122701,110108,171221,159048",0
161502,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535",0
161730,"159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,8445,160028,145620,146489,129223,169820",0
161795,"137020,137048,137018,137016,137052,137050,136988,137046,137032,137022,136998,137026,26747,137024,137028,54072,137064,137006,137038,136992",0
161852,"159135,159133,159123,159471,159125,110108,151989,138172,182527,182793,182781,177209,182657,183013,160028,145620,146489,129223,169820,122535",0
161979,"159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,183013,138172,159467,160028,145620,146489,129223,169820",0
162473,"159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013",0
162712,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182527,182793,182781,182657,54124,160028,145620,146489,129223,169820",0
162722,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
162856,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,177209,169820,122535,169818,160030,138172,147966,169816,146487",0
163018,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966",0
164211,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,159467",0
164357,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535",0
164451,"159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966",0
164722,"159135,159133,159123,159471,159125,110108,160028,145620,146489,151989,129223,169820,122535,169818,160030,169816,147966,146487,133013,138172",0
165216,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
165238,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,183013",0
165669,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
165786,"159135,159133,159123,159471,159125,110108,159467,151989,177209,182527,182793,182781,160028,182657,145620,146489,129223,169820,122535,169818",0
165793,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209",0
166013,"159135,159133,159123,159471,159125,110108,151989,138172,182527,182793,182781,182657,177209,183013,124601,34763,54124,116243,107434,142903",0
166089,"159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,159467",0
166359,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,177209,160030,147966,169816,146487,133013",0
166458,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,183013",0
166547,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,183013",0
166638,"159135,159133,159123,159471,159125,110108,138172,151989,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966",0
166722,"110108,159135,159133,159123,159471,159125,151989,183013,160028,145620,146489,138172,129223,169820,122535,169818,160030,169816,146487,147966",0
166751,"159135,159133,159123,159471,159125,110108,8445,151989,182527,182793,182781,182657,159467,177209,160028,145620,146489,129223,169820,122535",0
167062,"110108,159135,159133,159123,113529,159471,159125,98437,128713,133970,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816",0
167463,"159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,177209,169820,122535,169818,160030,183013,147966,169816,146487",0
167723,"159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966",0
167855,"159135,159133,159123,159471,159125,110108,151989,138172,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487",0
